text,polarity
ضعيفه لا تقوم بالشحن الا لمرتين فقط على الرغم من انها 12000,-1
الف شكر لكم يشحن جهازي غراند 2  ثلاث مرات و نضف,1
بجد عجبتني جداً  مناسب لون بشرتي فعلاً منتج هايل شكرًا جزيلا لكم  بس لكن كل بشرة و لها اللون المناسب,1
- إيجابيات و سلبيات شاحن سيارات يو اس بي لي اجهزة سامسونج,-1
شاحن سيئ جدا .. لا يشحن كثير من الموبايلات وخصوصا البطاريات التى تزيد عن 2800 مللي امبير وهو اكثر انواع بطاريات الموبايلات,-1
السلعة جيدة جدا وتعتبر حل امثل بالنسبة للموبايلات الحديثة التي تستهلك البطارية بشكل سريع وبالنسبة للحجم فهو مناسب وكنت اتمني ان تكون اصغر من ذلك,1
سلعة جيدة مواصفات مطابقة من المنتج,1
مطابق للمواصفات الوان جميلة وسعر رخيص جدا واصلي ولا يوجد فيه عيوب,1
مطابقة للمواصفات المكتوبة لا يوجد فيها عيوب,1
منتج جميل وسعر ارخص للسوق,1
السعر ممتاز والجودة عالية سواء فى خامة الشاحن أو الكهرباء الخارجه منه للشحن 5 فولت أمبير عالى بعكس الشواحن المقلدة..,1
", the battery works for a very short time almost 1 minutes or maximum 2 and then stop working",-1
للأسف بالرغم من انها مشحونة بالكامل لكن مشحنتش الموبايل السامسونج جالاكسي ميجا غير 50 % بس ومرة واحدة وبعدها فصلت .. لكنها بتفيد جدا لما الكهرباء بتقطع,0
Works good for months,1
"good quality ,, efficient product",1
انصح بهذا المنتج لصديق,1
الpowerbank iwo جميل وكفاءه ونفس المواصفات بس الحجم ركز فيه شويه لو يفرق معاك,1
انها لا تشحن البطارية اكثر من 30% منها بالنسبة لموبايلات الحديثة و60% لموبايلات القديمة بس دة متناسب مع السعر,-1
السلعه وحشه جدا منصحش حد يشتريها انا جبت ثلاثه اثنين مش شغالين و واحد شغال بيشحن 14% بس كلمت صاحب السلعه بعت اثنين بدل اللي مش شغالين بردو مش شغالين,-1
المنتج حلو جدا سواء الخامة أو الألوان أو ثبات اللون و يوجد تنوع في درجات الألوان بحيث يناسب اللبس أو المناسبة,1
غالي علي الامكانيات البسيطة,-1
سلعة ممتازة وانصح بها صديق,1
سلعة ممتازة و هامة و تم تسليمها في الميعاد و بصورة جيدة وميزتها صغر حجمها و سعتها المعقولة و متانة مادة الصنع,1
- إيجابيات و سلبيات iphone ipod charging package,1
الشاحن بحطوه علي الشحن لمدة كبيرة جدا و في الاخر مش بيديني اكثر من ربع ساعة شحن او 20% من شحن الموبيل و المفروض انوه 2600 امبير و انا موبيلي 1800 امبير  يعني المفروض يشحنوه كلوه و زيادة.,-1
ماسكارا رائعة مطابقة للمواصفات المعروضة,1
شاحن سامسونج فى علبته وجديد,-1
هذا الشاحن تقليد  مش اصلى واضح من الخامه والتقفيل  شاحن s4 الاصلى 2 امبير ولكن هذا الشاحن 1 امبير.,-1
سلبيه للغايه وليس لها اي قيكة وتعمل على بطء عملية الشحن,-1
الشاحن ممتاز جدا وسريع الشحن وعملي وبه منفذين شحن ... بصراحة اكثر من رااااااائع وسعره ممتاز وانصح به بشدة ........,1
خامات المنتج سيئه  وحجمها صغير   وضعيفه,-1
يا ريت تنزلو المنتج الاصلى عشان انا فتحت اليوت يوب لقيت نفس الشحان بس بجوده احسن بكتيييييير سعتها والله هشتر 2   كمان,1
منتج جيد لا ينقصه الا زيادة عدد القطع ع الاقل 6 قطع,1
افضل ماركة وافضل اداء وافضل سعر - شكرا لخدمتكم الرائعة,1
It's helpful i hope,1
ليست سيراميك وعبارة عن قطعه صاج مطلى بيطقطق مع النار ويبوظ الطعام وبتتحرق,-1
السلعه صغيره جدا ومفيش اي بكر استرتش ع قدها,-1
medium quality,0
الشكل مناسب لكن السعر يعتبر اكتر مما تستحق الخامة لاكن سلعة كويسة وتنفع فى المطبخ وشكرا سوق كوم على سرعة الاستجابة,-1
السلعة اكتر من رائعة و أنصح بها الجميع فهي مناسبة جدا للرحلات أو الجيم أو العمل,1
سلعة مفيدة وخامة مميزة وسعر مميز جداً . أرجو آلا يزيد السعر حتى يستفيد الكثير من المنتج . أنصح به غيرى بثقة .,-1
جميلة و تقيلة واتمى لو فيه منها تاني بغطاء,1
الزجاجة من شركة تانك عبارة عن زجاجة من البلاستك الشفاف من الداخل وعليها طبقة اخرى من البلاستك الخارجى الملون ذو التصميم الرياضى الجذاب. الزجاجة شكلها جيد جدا بتحفظ درجة حرارة المياة باردة لفتره ساعات. حجم الزجاجة كبير عن ما قد يتصورة الشخص، فهى طولها 30 سنتى وعرضها 11 سنتى لا تصلح لان تكون زمزامية لطفل فى المدرسة.. اكيد البلاستك المصنوع منه الزجاجة صالح للاستخدام اكثر من مرة ولهذا فهى افضل من زجاجات المياة الغازية التى يستخدمها الناس فى مصر للشرب لاكثر من مرة..,1
حجم صغير جدا انما شكلها جميل مثل كأس الويسكي،،، لم افكر بعد في استخدام لها غير انها للزينه صناعه مكسيكيه,-1
السلعة غير جيدة و العصا التى يتم تركيبها فى المنتصف كحامل لها لا يمكن رفع الملاحة منها لانها سوف تنكسر,-1
حلوة ومناسبة بالنسبة للسعر,-1
شكل وهمي رائع بكل المقاييس على السفره وفي العزمات،، لازم تقتنيها مع ألشوكه والملعقه الخاصه بها تحفه،،,1
حله جميله المونيوم زى الى فى الصورة تنفع لاى حاجه مش شرط شاورما تنفع حله ارز  كمان او لاى شىء اخر,1
صوانى ممتازة مصنوعة من الزجاج الحرارى البايركس,1
حجمه بحجم الكف تماما وسماكته سم اول أقل,1
سيراميك جيد,1
شكل رائع حجم ممتاز خامه رائعه شكلها جميل للسلطه لازم تقتنيها لذيذه في العزومات،، وتجيبوا معاها الملعقه والشوكه بتاعت الطقم تحفه,1
جيدة وصالحة وبسعر جيد,1
ممتازة وتستاهل سعرها ...,1
احجام مناسبه للميكرويف،، محكمه الاغلاق سهله التنظيف،،، صناعه مكسيكيه ماركه امريكيه انصح بها فعلا ،،،,1
شكلها لائق  وسعرها  ممتاز                              لو حسبتوها تلاقوا المج 10 جنيه فقط ..  على الرغم من وزنها خفيف  ..  الوزن الخفيف ميزة فى السيراميك,1
ماشاء الله رائعه وخامة ممتازة ومحكمة الغلق لمنع تسريب السوائل وبجد رائعه ولكن لقيتها صغيرة جدا بس تستاهل,1
خامه جيدة              ممتازة وعميقة                            انصح بها خاصة  للى بيجهز بجد              حلوة وبتتحمل,1
"قوية ومانعه للتسريب وقوية الخامات ورائعه الشكل وتنفع اخد الاكل فيها للشغل  واحفظ بواقى الطعام فى الثلاجة ,, انصح بها وسعرها فيها لان خاماتها ممتازة وصحيه",1
خامة الزجاج رديئه ؛ سميك جدا وغامق اللون مع وضوح عيوب الصناعه .,0
