,text,polarity
2149,"قوس النصر 
قوس النصر جميل جدا وتوجد منحوتات عليه جميله جدا ويمكن الوصول اليه عن طريق نفث يؤدي اليه وهو قريب من شارع الشانزلازيه وامتداد هذا الشارع الى مسله النصر ثم متحف الوفر
",1.0
2150,"خيالي ولكن 
نعم .. انه متحف اللوفر
كم انا نادم على عدم القدرة على الدخول نظرا للزحمة الشديدة... لن يتخيل احد حجم الزحام على مداخل المتحف
ولكن اكتفيت بالجلوس في الساحات
",1.0
2151,"اللوفر تجربة غنيه 
تجربة غنية عندما تقف وجها لوجه اما لوحة الموناليزا ولكن ما يعيب المتحف أن اللوحات الارشاديه جميعها بالفرنسية !!
مع العلم بأنه قبله لكل السياح في العالم فيجب أن تكون اللغات متوفره
",1.0
2152,"جمال الفن 
زرت متحف اللوفر الشهير وأنبهرت به وبمعروضاته وتنظيمه ورأيت لوحة الموناليزا الشهيرة وكان حولها زحام كبير للتصوير ، وأيضا زرت جناح الفن الإسلامي بالمتحف واعجبني كثيراً ، ومتحف اللوفر تحفة معمارية بحد ذاته من الداخل والخارج إضافة الله اللوحات الفنية الرائعةوكل قطعة تنبض بالفن فيه.
",1.0
2153,"متحف اللوفر 
رائع يلزم زيارة حيث يوجد فيه العديد من قطع الحضارات القديمة
لو تبي تأخذ لفه عليه كامل يلزمك عده ايام
هناك اثار اسلامية وقسم كامل في ذلك
بحد ذاته المتحف فرجه للزائر ويبهرك التنظيم بالداخل
",1.0
2154,"اللوفر 
اعجبني المومياء الفرعونية و الموناليزا و كثرة القطع الفرعونية وقربة من نهر السين والجسر الذي يوضع عندة الاقفال للمحبين و لم يعجبني الازدحام عند دخول المتحف .
",1.0
2155,"من أجمل الأماكن في باريس 
متحف ممتاز وتحفة معمارية ، بالرغم أننا لم نتمكن من الدخول بسبب وصولنا في يوم عطلة ولكن خارج المتحف مكان رائع ، وتحفة معمارية
",1.0
2156,"اللوفر 
متحف اللوفر زحمة وطابور الانتظار طويل جداً جداً جداً .. المتحف رائع لكن عند الدخول لن تجد ما يساعدك .. عند زيارتي له تضايقت من الزحمة الشديدة ومن عدم وجود لوحات الإرشادات لأهم اللوحات ..
",1.0
2157,"كنيسة عريقة 
تمتاز الكنيسة بالعراقة والجمال العمراني لها وبها ايقونات وتماثيل جميلة جدا ولو حضرت وقت صلاه القداس ستسمع الحان وتراتيل جميلة والحمام الذى خارج الكنيسة ومكان رائع لالتقاط الصور
",1.0
2158,"أهم متاحف العالم 
بعد زيارتي للمتحف أعتقد بأنه أهم متاحف العالم , وذلك لكماليته , حيث يعرض القسم الدمشقي والفرعوني العربي ,والإغريقي واليوناني والروماني والأترورية , و المزيد ,بأمكانك روئية الكثير من الأعمال الزيتية والصور المعلقة بالإضافة الى الكثير من المنحوتات القديمة, الأهم من ذلك كله بأني أخذت صورة الى جانب فسيفساء لجامع في دمشق صنعت في عام 705 ميلادي , الى جانب الموناليزا , وصورة بجانب العشاء الأخير , في الحقيقة استغرق مني زيارة كل أركان المتحف يوم كامل , حيث أني كنت طامع وبشدة بأخذ أكبر عدد من الصور داخل هذا المتحف .
",1.0
2159,"من أفضل أماكن باريس 
المتحف غني عن التعريف لأخذ معلومات مفصلة ادخل على موقع المتحف وفيه ملف تعريفي مفصل باللغة العربية بصيغة pdf طابور الدخول طويل لكنه سريع وللتغلب على الإزدحام ادخل عن طريق المجمع المتصل بمحطة المترو لتجنب الدخول من البوابة الرئيسية فوق الهرم المزدحمة للغاية كاونترات التذاكر كثيرة  المتحف مقسم إلى أقسام كثيرة ولن تشعر بالملل ابدًا  توجد حديقة جميلة بجانبه وجسر العشاق لا يبعد سوى ١٠ دقائق بالإضافة إلى مركز أبل ستور الرئيسي الملاصق للمتحف
",1.0
2160,"لازم تشوفة حتى لو ماليش فى اللوح و التحف 
بصراحة حاجه مبهرة لوح و تحف و تماثيل حاجة بتاخد العقل النقوش اللي على جدارة المتحف و السقف حاجة عظيمة
",1.0
2161,"متحف روعه 
المتحف الجميل جدا من الداخل والخارج قبل الدخول توجد حدائق ومتنزهات جميله جدا وعند الدخول قبل قطع التذاكر يوجد دليل بكل لغات العالم تختار انت اللغه التي تريدها والمتحف متكون من اربعه طوابق كل طابق له طابع خاص ولكل طابع تكت خاص به لايكفي لزياره المتحف كله يوم واحد
",1.0
2162,"الجلسات الخارجية 
متحف يستحق الزيارة والدخول وخصوصاً مايتعلق بالاسلام وبالنسبة لجلساته برا ترويقة خصوصاً لما تحط رجليك بالماء ويكون معك مثلج فروالة من الشركة العريقة جودايفا بجنب المتحف من جهة شارع التسوق
",1.0
2163,"قصر اللوفر 
ضخامة المبنى وترتيب العرض والنظافه الهائله . وطريقة معاملة الزائرين . ابالإضافة للمقانيات التى لا تقدر بثمن
",1.0
2164,"اجمل ما رأيت 
من اجمل المعالم علي وجه الارض فمجرد ان زرته فإنك لا يمكن في يوم في حياتك ان تنساه فهو عباره عن تحفه كبيره وناده ولا تقدر بثمن فجميع اللوحات والروسومات والتحف فهو اجمل ما تراه من فن وذوق واحتراف فهي تبقي بالذاكرة ما حييت فالمتحف منظم وجميل جداً وراقي الي ابعد حدود فأنا زرته ثلاث مرات فكل مره اذهب الي باريس لا بد من زيارته والاستمتاع بهذا الفن الراقي وشكرا
",1.0
